SaleID,Date,ProductID,Quantity,SellingPrice,TotalAmount,CustomerType,PaymentMethod,PrescriptionID,EmployeeID,DiscountPercentage,IsInsuranceClaim
S00293,1/25/2022,P01904,65,95.03,6176.95,Clinic,Insurance,,EMP032,0,Yes
S00294,7/5/2023,P00503,51,84.42,4305.42,Hospital,Debit Card,,EMP038,0,No
S00295,10/14/2022,P00249,96,159.98,15358.08,Hospital,Cash,,EMP034,0,No
S00296,1/7/2022,P01696,65,90.79,5901.35,Retail,Cash,RX-8267,EMP015,2.43,No
S00297,10/30/2023,P00233,26,39.25,1020.5,Clinic,Cash,,EMP045,0,No
S00298,3/7/2022,P01448,96,159.1,15273.6,Hospital,Insurance,,EMP029,18.92,Yes
S00299,8/22/2022,P01210,68,157.53,10712.04,Hospital,Debit Card,,EMP005,0,No
S00300,10/11/2023,P00537,52,181.11,9417.72,Clinic,Debit Card,,EMP033,0,No
S00301,12/30/2023,P00930,60,203.28,12196.8,Retail,Debit Card,,EMP029,14.49,No
S00302,5/25/2022,P00062,53,90.24,4782.72,Clinic,Insurance,,EMP026,0,Yes
S00303,4/12/2023,P00003,2,56.87,113.74,Clinic,Insurance,,EMP040,0,Yes
S00304,12/18/2022,P01074,14,10.51,147.14,Retail,Insurance,,EMP032,0,Yes
S00305,11/21/2022,P01965,41,55.04,2256.64,Retail,Credit Card,RX-9424,EMP008,0,No
S00306,12/14/2023,P01689,9,144.18,1297.62,Hospital,Debit Card,,EMP012,13.34,No
S00307,9/16/2023,P00236,90,96.72,8704.8,Hospital,Cash,,EMP031,17.67,No
S00308,12/5/2022,P00388,35,21.6,756,Wholesale,Cash,,EMP028,0,No
S00309,12/6/2023,P01219,33,39.41,1300.53,Wholesale,Credit Card,,EMP017,0,No
S00310,7/10/2022,P01883,82,111.81,9168.42,Retail,Insurance,,EMP015,0,Yes
S00311,10/16/2023,P01977,77,220.12,16949.24,Clinic,Credit Card,,EMP014,2.03,No
S00312,4/22/2022,P01224,21,105.41,2213.61,Clinic,Insurance,,EMP016,0,Yes
S00313,8/7/2023,P01309,79,48.05,3795.95,Clinic,Credit Card,,EMP031,19.55,No
S00314,7/22/2022,P00492,96,57.1,5481.6,Retail,Debit Card,RX-1374,EMP030,0,No
S00315,3/28/2023,P00072,72,104.29,7508.88,Online,Credit Card,,EMP036,0,No
S00316,11/16/2023,P01822,22,55.79,1227.38,Online,Debit Card,,EMP044,0.34,No
S00317,8/6/2023,P01022,16,28.66,458.56,Wholesale,Cash,,EMP013,0,No
S00318,1/25/2023,P01718,68,106.83,7264.44,Hospital,Insurance,,EMP009,0,Yes
S00319,8/19/2023,P00043,46,127.26,5853.96,Clinic,Credit Card,,EMP040,0,No
S00320,1/3/2023,P00781,64,67.18,4299.52,Retail,Insurance,RX-4169,EMP015,0,Yes
S00321,2/15/2022,P01386,90,40.93,3683.7,Hospital,Insurance,,EMP019,0,Yes
S00322,1/11/2023,P01034,54,69.33,3743.82,Clinic,Insurance,,EMP024,0,Yes
S00323,11/8/2023,P01705,40,109.89,4395.6,Clinic,Debit Card,,EMP028,0,No
S00324,12/28/2023,P01256,61,19.41,1184.01,Online,Credit Card,,EMP026,0,No
S00325,6/9/2022,P00306,74,69.16,5117.84,Wholesale,Insurance,,EMP044,5.1,Yes
S00326,12/15/2023,P01757,26,142.14,3695.64,Wholesale,Cash,,EMP010,0,No
S00327,11/8/2023,P00427,20,77.02,1540.4,Online,Cash,,EMP033,0,No
S00328,3/11/2022,P00170,82,215.87,17701.34,Hospital,Credit Card,,EMP019,0,No
S00329,5/30/2022,P00258,20,72.04,1440.8,Online,Insurance,,EMP029,0,Yes
S00330,4/9/2023,P00326,50,29.89,1494.5,Retail,Cash,RX-8066,EMP022,0,No
S00331,4/25/2023,P00041,14,14.29,200.06,Clinic,Credit Card,,EMP032,0.59,No
S00332,3/23/2022,P00844,46,95.28,4382.88,Online,Credit Card,,EMP017,9.69,No
S00333,5/6/2023,P00828,24,70.11,1682.64,Retail,Debit Card,,EMP043,0,No
S00334,9/19/2022,P01532,84,225.38,18931.92,Retail,Insurance,,EMP043,0,Yes
S00335,10/4/2022,P00756,34,100.43,3414.62,Online,Cash,,EMP047,4.69,No
S00336,10/18/2023,P00862,84,52.19,4383.96,Clinic,Insurance,,EMP015,0,Yes
S00337,9/27/2022,P01666,28,85.16,2384.48,Online,Cash,,EMP030,0,No
S00338,10/20/2022,P00646,51,16.71,852.21,Hospital,Credit Card,,EMP029,0,No
S00339,10/8/2022,P00692,41,23.55,965.55,Online,Insurance,,EMP046,0,Yes
S00340,6/3/2022,P01231,62,226.74,14057.88,Online,Debit Card,,EMP040,0,No
S00341,7/8/2022,P00702,75,63.86,4789.5,Clinic,Insurance,,EMP039,0,Yes
S00342,3/1/2023,P00993,50,189.06,9453,Hospital,Credit Card,,EMP011,0,No
S00343,1/26/2023,P01439,29,35.93,1041.97,Wholesale,Insurance,,EMP001,0,Yes
S00344,11/10/2022,P00845,59,62.61,3693.99,Retail,Credit Card,RX-2345,EMP012,19,No
S00345,11/27/2023,P00910,27,43.29,1168.83,Retail,Cash,RX-9190,EMP029,0,No
S00346,1/13/2022,P00539,71,146.43,10396.53,Hospital,Insurance,,EMP033,0.8,Yes
S00347,2/16/2023,P01086,13,59.4,772.2,Online,Debit Card,,EMP030,0,No
S00348,3/4/2023,P00343,16,99.84,1597.44,Clinic,Credit Card,,EMP024,0,No
S00349,1/17/2022,P00369,71,150.98,10719.58,Hospital,Cash,,EMP025,18.94,No
S00350,4/23/2022,P01211,76,3.27,248.52,Wholesale,Insurance,,EMP036,0,Yes
S00351,6/28/2022,P01441,51,65.69,3350.19,Clinic,Credit Card,,EMP034,9.83,No
S00352,7/17/2023,P00008,35,187.83,6574.05,Hospital,Cash,,EMP007,6.55,No
S00353,2/27/2023,P01138,67,198.92,13327.64,Retail,Insurance,,EMP018,0,Yes
S00354,8/31/2022,P00920,63,214.11,13488.93,Clinic,Debit Card,,EMP031,0,No
S00355,8/28/2022,P00604,88,157.12,13826.56,Online,Credit Card,,EMP014,0,No
S00356,7/7/2022,P01554,17,3.9,66.3,Online,Cash,,EMP038,0,No
S00357,3/20/2023,P00520,35,80.7,2824.5,Online,Credit Card,,EMP004,15.91,No
S00358,10/10/2023,P01708,9,125.41,1128.69,Wholesale,Insurance,,EMP042,0,Yes
S00359,11/10/2023,P00247,24,88.11,2114.64,Wholesale,Credit Card,,EMP020,0,No
S00360,1/7/2022,P00583,18,41.68,750.24,Online,Cash,,EMP019,0,No
S00361,11/30/2022,P01470,83,142.51,11828.33,Retail,Cash,RX-3485,EMP023,0,No
S00362,2/14/2022,P00382,39,36.37,1418.43,Online,Insurance,,EMP047,0,Yes
S00363,5/16/2023,P00108,43,70.51,3031.93,Online,Insurance,,EMP005,0,Yes
S00364,4/27/2023,P00800,97,113.61,11020.17,Retail,Insurance,RX-8435,EMP034,15.55,Yes
S00365,10/22/2022,P01012,82,34.08,2794.56,Online,Debit Card,,EMP003,0,No
S00366,4/8/2022,P01490,26,175.76,4569.76,Online,Credit Card,,EMP008,15.4,No
S00367,3/4/2023,P01532,49,225.38,11043.62,Wholesale,Debit Card,,EMP013,0,No
S00368,1/9/2023,P00640,86,30.09,2587.74,Clinic,Credit Card,,EMP029,0,No
S00369,1/29/2022,P00223,66,103.7,6844.2,Wholesale,Insurance,,EMP024,0,Yes
S00370,4/14/2023,P00448,36,38.59,1389.24,Wholesale,Debit Card,,EMP010,0,No
S00371,11/16/2023,P01031,57,179.32,10221.24,Online,Debit Card,,EMP041,0,No
S00372,7/23/2022,P00059,1,70.29,70.29,Clinic,Insurance,,EMP036,12.18,Yes
S00373,11/14/2023,P01561,98,91.14,8931.72,Online,Cash,,EMP006,0,No
S00374,5/8/2023,P01172,1,48.49,48.49,Clinic,Credit Card,,EMP021,0,No
S00375,10/27/2022,P01470,75,142.51,10688.25,Retail,Cash,RX-9747,EMP037,17.47,No
S00376,3/27/2022,P00434,82,95.52,7832.64,Online,Cash,,EMP034,7.08,No
S00377,5/10/2022,P00278,75,20.86,1564.5,Online,Insurance,,EMP045,0,Yes
S00378,11/16/2023,P01976,50,186.93,9346.5,Hospital,Insurance,,EMP022,0,Yes
S00379,9/18/2022,P01177,37,102.33,3786.21,Online,Cash,,EMP030,0,No
S00380,11/19/2022,P01939,87,3.63,315.81,Online,Cash,,EMP023,0,No
S00381,4/16/2023,P01031,23,179.32,4124.36,Wholesale,Credit Card,,EMP027,0,No
S00382,10/3/2023,P00345,4,121.08,484.32,Online,Credit Card,,EMP011,0,No
S00383,6/12/2023,P01094,92,29.11,2678.12,Wholesale,Debit Card,,EMP048,0,No
S00384,11/27/2023,P00299,8,101.15,809.2,Retail,Insurance,RX-6894,EMP012,0,Yes
S00385,4/11/2023,P01800,89,164.87,14673.43,Clinic,Credit Card,,EMP024,0,No
S00386,10/17/2022,P00844,63,95.28,6002.64,Online,Debit Card,,EMP024,0,No
S00387,1/15/2022,P01336,29,27.52,798.08,Hospital,Insurance,,EMP036,0,Yes
S00388,2/28/2022,P00333,84,65.18,5475.12,Hospital,Debit Card,,EMP027,0,No
S00389,6/8/2023,P01389,2,6.18,12.36,Wholesale,Insurance,,EMP035,6.24,Yes
S00390,7/16/2022,P01489,43,86.68,3727.24,Clinic,Cash,,EMP008,0,No
S00391,2/28/2023,P00298,33,84.68,2794.44,Clinic,Insurance,,EMP034,0,Yes
S00392,10/2/2022,P00344,69,198.84,13719.96,Online,Credit Card,,EMP036,0,No
S00393,3/30/2022,P00711,16,213.93,3422.88,Retail,Insurance,RX-8484,EMP018,0,Yes
S00394,3/27/2022,P01058,3,69.6,208.8,Wholesale,Cash,,EMP004,5.75,No
S00395,8/29/2022,P00225,93,145.97,13575.21,Retail,Insurance,RX-5525,EMP011,9.48,Yes
S00396,8/16/2022,P00716,28,107.33,3005.24,Wholesale,Cash,,EMP034,0,No
S00397,2/2/2022,P01382,24,150.79,3618.96,Retail,Debit Card,,EMP012,0,No
S00398,8/10/2022,P00684,34,68.22,2319.48,Online,Debit Card,,EMP001,0,No
S00399,2/8/2023,P00029,66,171.56,11322.96,Online,Cash,,EMP024,0,No
S00400,7/12/2022,P00277,60,90.88,5452.8,Online,Credit Card,,EMP042,11.49,No
S00401,10/12/2023,P01751,64,18.2,1164.8,Hospital,Credit Card,,EMP029,0,No
S00402,1/9/2022,P00415,75,163.45,12258.75,Wholesale,Debit Card,,EMP020,0,No
S00403,8/4/2023,P01094,74,29.11,2154.14,Online,Credit Card,,EMP009,0,No
S00404,12/23/2023,P01311,69,57.24,3949.56,Wholesale,Insurance,,EMP004,0,Yes
S00405,6/13/2023,P01124,71,138.68,9846.28,Online,Insurance,,EMP006,0,Yes
S00406,8/21/2022,P01419,29,47.73,1384.17,Retail,Debit Card,,EMP008,0,No
S00407,1/24/2022,P01458,20,71.77,1435.4,Online,Credit Card,,EMP001,0,No
S00408,3/5/2022,P00674,88,102.63,9031.44,Clinic,Insurance,,EMP028,0,Yes
S00409,1/12/2023,P01181,10,92.35,923.5,Wholesale,Cash,,EMP019,13.74,No
S00410,6/20/2023,P01568,18,55.69,1002.42,Wholesale,Insurance,,EMP011,5.54,Yes
S00411,1/25/2022,P01517,59,38.56,2275.04,Wholesale,Credit Card,,EMP037,0,No
S00412,12/8/2022,P00194,93,138.04,12837.72,Retail,Cash,RX-8714,EMP047,18.77,No
S00413,6/11/2023,P00698,57,43.84,2498.88,Clinic,Cash,,EMP037,0,No
S00414,8/17/2023,P01051,97,96.17,9328.49,Online,Insurance,,EMP012,11.09,Yes
S00415,10/2/2022,P01660,60,228.02,13681.2,Online,Cash,,EMP021,0,No
S00416,1/30/2023,P01245,7,149.64,1047.48,Hospital,Insurance,,EMP034,0,Yes
S00417,3/1/2022,P00029,50,171.56,8578,Wholesale,Insurance,,EMP049,10.28,Yes
S00418,1/2/2022,P00636,95,98.41,9348.95,Hospital,Debit Card,,EMP027,0,No
S00419,3/2/2022,P00583,44,41.68,1833.92,Hospital,Debit Card,,EMP030,0,No
S00420,9/21/2023,P01242,71,117.09,8313.39,Hospital,Debit Card,,EMP048,0.77,No
S00421,12/19/2023,P00621,78,87.5,6825,Wholesale,Credit Card,,EMP001,1.11,No
S00422,11/9/2022,P00364,55,74.29,4085.95,Retail,Credit Card,RX-7571,EMP006,0,No
S00423,3/31/2022,P01352,26,173.6,4513.6,Hospital,Insurance,,EMP033,0,Yes
S00424,11/6/2023,P00135,44,34.27,1507.88,Wholesale,Credit Card,,EMP020,0,No
S00425,6/28/2022,P01513,16,143.09,2289.44,Online,Debit Card,,EMP022,0,No
S00426,12/30/2022,P01076,7,197.42,1381.94,Wholesale,Credit Card,,EMP042,0,No
S00427,10/7/2022,P00448,88,38.59,3395.92,Hospital,Credit Card,,EMP032,0,No
S00428,6/20/2022,P01005,73,60.58,4422.34,Retail,Cash,RX-8513,EMP049,16.03,No
S00429,5/10/2023,P00570,60,96.73,5803.8,Wholesale,Debit Card,,EMP035,0,No
S00430,9/8/2023,P00192,47,183.8,8638.6,Retail,Cash,,EMP031,0,No
S00431,3/29/2023,P00353,98,39.83,3903.34,Online,Credit Card,,EMP024,0,No
S00432,1/21/2023,P01081,29,97.67,2832.43,Hospital,Debit Card,,EMP007,0,No
S00433,4/7/2023,P01487,3,24.77,74.31,Retail,Debit Card,RX-1003,EMP038,0,No
S00434,7/17/2022,P01902,42,79.89,3355.38,Wholesale,Insurance,,EMP045,0,Yes
S00435,8/18/2023,P01640,7,160.59,1124.13,Hospital,Debit Card,,EMP036,7.75,No
S00436,7/6/2023,P01103,9,33.37,300.33,Retail,Debit Card,RX-9977,EMP023,0,No
S00437,6/5/2023,P00494,81,37.22,3014.82,Retail,Cash,,EMP042,4.46,No
S00438,12/4/2023,P00642,95,43.6,4142,Clinic,Cash,,EMP031,0,No
S00439,7/24/2022,P01151,21,89.88,1887.48,Online,Cash,,EMP049,5.85,No
S00440,11/28/2023,P01217,65,205.24,13340.6,Retail,Credit Card,RX-8113,EMP026,0.69,No
S00441,9/4/2022,P00389,77,164.91,12698.07,Wholesale,Cash,,EMP044,0,No
S00442,12/12/2022,P01084,66,21.59,1424.94,Online,Debit Card,,EMP046,0,No
S00443,11/29/2023,P01665,38,110.17,4186.46,Wholesale,Credit Card,,EMP026,0,No
S00444,11/26/2022,P00078,98,182.73,17907.54,Online,Cash,,EMP043,0,No
S00445,4/28/2023,P01531,7,112.27,785.89,Hospital,Credit Card,,EMP008,19.01,No
S00446,5/30/2023,P01658,43,162.03,6967.29,Wholesale,Debit Card,,EMP030,3.02,No
S00447,5/24/2022,P00023,34,83.93,2853.62,Retail,Insurance,RX-4135,EMP025,0,Yes
S00448,2/10/2022,P01330,30,131,3930,Online,Insurance,,EMP038,0,Yes
S00449,3/5/2022,P00691,3,183.27,549.81,Retail,Cash,,EMP039,0,No
S00450,6/19/2022,P00560,2,191.25,382.5,Retail,Insurance,RX-2295,EMP007,0,Yes
S00451,10/17/2022,P01502,54,203.2,10972.8,Retail,Insurance,RX-3675,EMP047,0,Yes
S00452,7/29/2022,P01885,81,60.15,4872.15,Clinic,Credit Card,,EMP009,6.45,No
S00453,5/27/2023,P00756,15,100.43,1506.45,Clinic,Cash,,EMP042,0,No
S00454,4/2/2022,P00092,98,19.77,1937.46,Hospital,Insurance,,EMP015,0,Yes
S00455,3/11/2023,P00068,91,26.69,2428.79,Retail,Cash,RX-1385,EMP036,0,No
S00456,8/21/2023,P01997,19,13.26,251.94,Online,Cash,,EMP003,0,No
S00457,4/17/2023,P00619,26,25.24,656.24,Hospital,Credit Card,,EMP021,0,No
S00458,10/27/2022,P01938,77,133.27,10261.79,Retail,Insurance,RX-8647,EMP010,14.37,Yes
S00459,4/28/2022,P01649,54,63.39,3423.06,Hospital,Credit Card,,EMP047,0,No
S00460,6/23/2023,P00649,14,72.3,1012.2,Retail,Cash,RX-4282,EMP003,2.65,No
S00461,7/18/2023,P00256,7,148.85,1041.95,Clinic,Cash,,EMP029,6.25,No
S00462,10/18/2022,P00681,68,105.09,7146.12,Online,Insurance,,EMP003,0,Yes
S00463,12/19/2022,P00539,76,146.43,11128.68,Hospital,Insurance,,EMP042,15.43,Yes
S00464,5/18/2022,P01113,7,30.9,216.3,Hospital,Insurance,,EMP012,0,Yes
S00465,8/31/2022,P01928,28,135.95,3806.6,Hospital,Cash,,EMP008,0,No
S00466,8/2/2023,P01512,92,220.1,20249.2,Online,Credit Card,,EMP007,0,No
S00467,6/20/2023,P00986,93,21.93,2039.49,Hospital,Debit Card,,EMP026,12.13,No
S00468,9/27/2022,P01468,67,23.79,1593.93,Online,Cash,,EMP029,0,No
S00469,4/24/2022,P00209,21,22.25,467.25,Online,Cash,,EMP017,0,No
S00470,5/30/2023,P00579,8,41.3,330.4,Wholesale,Debit Card,,EMP023,0,No
S00471,12/10/2023,P01317,76,146.16,11108.16,Retail,Cash,RX-4501,EMP018,12.21,No
S00472,1/2/2023,P01759,31,31.56,978.36,Wholesale,Cash,,EMP012,0,No
S00473,12/26/2022,P00297,76,91.57,6959.32,Hospital,Debit Card,,EMP018,3.87,No
S00474,7/26/2022,P01739,89,134.95,12010.55,Online,Credit Card,,EMP011,0,No
S00475,10/18/2022,P00973,24,162.65,3903.6,Online,Cash,,EMP020,0,No
S00476,2/19/2022,P00199,26,98.58,2563.08,Clinic,Cash,,EMP028,0,No
S00477,5/28/2023,P01604,81,23.5,1903.5,Retail,Insurance,RX-8626,EMP036,0,Yes
S00478,3/3/2023,P00944,54,91.39,4935.06,Online,Credit Card,,EMP045,8.66,No
S00479,10/5/2023,P01583,42,104.95,4407.9,Clinic,Insurance,,EMP024,1.22,Yes
S00480,3/10/2023,P00106,43,77.97,3352.71,Clinic,Cash,,EMP049,0,No
S00481,3/19/2023,P01940,40,226.83,9073.2,Online,Credit Card,,EMP047,14.94,No
S00482,3/2/2022,P01470,92,142.51,13110.92,Retail,Cash,RX-2612,EMP041,4.44,No
S00483,10/11/2023,P00896,3,98.64,295.92,Retail,Credit Card,RX-3908,EMP011,0,No
S00484,12/27/2022,P00847,21,78.12,1640.52,Hospital,Debit Card,,EMP021,0,No
S00485,8/13/2022,P00531,85,87.51,7438.35,Online,Cash,,EMP004,1.6,No
S00486,8/8/2022,P01622,72,59.49,4283.28,Wholesale,Credit Card,,EMP028,0,No
S00487,4/27/2023,P00117,78,201.12,15687.36,Hospital,Insurance,,EMP002,0,Yes
S00488,6/20/2023,P01313,7,108.25,757.75,Retail,Insurance,RX-9861,EMP013,0,Yes
S00489,2/9/2023,P00319,49,149.01,7301.49,Clinic,Debit Card,,EMP021,0,No
S00490,3/6/2022,P01520,11,10.44,114.84,Clinic,Credit Card,,EMP035,0,No
S00491,12/17/2022,P00492,48,57.1,2740.8,Retail,Credit Card,RX-4692,EMP038,0,No
S00492,2/16/2023,P00140,15,89.42,1341.3,Online,Credit Card,,EMP017,0,No
S00493,11/13/2022,P01902,4,79.89,319.56,Hospital,Debit Card,,EMP045,0,No
S00494,2/23/2022,P01180,58,197.21,11438.18,Clinic,Credit Card,,EMP029,0,No
S00495,1/16/2023,P01802,43,115.73,4976.39,Retail,Insurance,RX-6937,EMP038,0,Yes
S00496,9/17/2022,P00581,85,148.56,12627.6,Online,Credit Card,,EMP028,0,No
S00497,6/5/2023,P00904,48,13.22,634.56,Retail,Debit Card,RX-9283,EMP021,13.35,No
S00498,7/31/2023,P01181,18,92.35,1662.3,Hospital,Debit Card,,EMP031,15.95,No
S00499,12/25/2022,P01970,57,203.19,11581.83,Online,Cash,,EMP047,5.25,No
S00500,9/24/2022,P01787,29,18.34,531.86,Retail,Debit Card,RX-8544,EMP023,0,No
S00501,6/1/2022,P01410,84,46.2,3880.8,Clinic,Insurance,,EMP018,11.55,Yes
S00502,11/3/2023,P01201,67,32.37,2168.79,Online,Credit Card,,EMP002,6.76,No
S00503,9/18/2022,P01259,78,3.86,301.08,Clinic,Credit Card,,EMP003,0,No
S00504,8/26/2023,P01536,12,34.87,418.44,Hospital,Credit Card,,EMP045,0,No
S00505,1/23/2023,P00635,17,83.53,1420.01,Wholesale,Credit Card,,EMP004,5.5,No
S00506,8/30/2023,P00748,52,5.82,302.64,Retail,Insurance,RX-1319,EMP020,0,Yes
S00507,1/21/2023,P01170,36,141.83,5105.88,Online,Cash,,EMP020,0,No
S00508,6/14/2022,P01276,7,158.8,1111.6,Retail,Insurance,,EMP043,0,Yes
S00509,2/22/2022,P00088,45,100.5,4522.5,Retail,Cash,RX-9900,EMP015,0,No
S00510,5/21/2023,P00820,11,97.7,1074.7,Online,Insurance,,EMP001,0,Yes
S00511,7/13/2022,P00883,35,90.17,3155.95,Retail,Credit Card,RX-8281,EMP005,0,No
S00512,6/22/2022,P00213,47,152.87,7184.89,Hospital,Insurance,,EMP019,0,Yes
S00513,12/10/2023,P00348,84,36.87,3097.08,Online,Debit Card,,EMP017,0,No
S00514,2/8/2023,P01599,61,27.48,1676.28,Clinic,Insurance,,EMP008,5.52,Yes
S00515,10/31/2022,P01291,75,35.34,2650.5,Wholesale,Insurance,,EMP008,0,Yes
S00516,8/9/2023,P01471,74,158.03,11694.22,Clinic,Insurance,,EMP006,0,Yes
S00517,3/29/2023,P00491,28,63.87,1788.36,Online,Insurance,,EMP001,0,Yes
S00518,6/4/2022,P00281,50,80.64,4032,Retail,Credit Card,,EMP005,0,No
S00519,11/6/2023,P01505,35,109.43,3830.05,Wholesale,Credit Card,,EMP031,14.45,No
S00520,11/17/2023,P00585,29,69.68,2020.72,Online,Insurance,,EMP041,0,Yes
S00521,12/25/2023,P01639,2,10.24,20.48,Hospital,Insurance,,EMP016,17.31,Yes
S00522,2/25/2022,P00647,1,174.71,174.71,Online,Insurance,,EMP033,0,Yes
S00523,6/24/2023,P01402,40,123.72,4948.8,Hospital,Credit Card,,EMP036,0,No
S00524,6/27/2023,P00279,54,173.42,9364.68,Online,Debit Card,,EMP025,0,No
S00525,9/15/2022,P00890,31,12.27,380.37,Online,Debit Card,,EMP038,0,No
S00526,1/18/2022,P01271,78,33.58,2619.24,Online,Insurance,,EMP013,0.92,Yes
S00527,9/11/2022,P00803,72,80.56,5800.32,Wholesale,Debit Card,,EMP027,9.36,No
S00528,12/26/2022,P01950,2,122.1,244.2,Wholesale,Credit Card,,EMP047,0,No
S00529,9/22/2022,P01164,67,131.57,8815.19,Hospital,Credit Card,,EMP016,18.52,No
S00530,10/1/2023,P01642,40,166.85,6674,Clinic,Cash,,EMP030,0,No
S00531,2/1/2023,P00280,19,142.07,2699.33,Hospital,Debit Card,,EMP003,0,No
S00532,2/16/2023,P01048,38,14.25,541.5,Wholesale,Debit Card,,EMP038,5.88,No
S00533,6/9/2022,P01619,54,200.94,10850.76,Retail,Cash,,EMP044,12.53,No
S00534,2/20/2022,P00106,19,77.97,1481.43,Retail,Cash,RX-7024,EMP008,0,No
S00535,8/6/2022,P01829,50,50.98,2549,Clinic,Insurance,,EMP037,0,Yes
S00536,8/31/2022,P00630,76,41.82,3178.32,Hospital,Credit Card,,EMP033,10.07,No
S00537,12/26/2022,P01085,89,187.78,16712.42,Clinic,Credit Card,,EMP040,5.33,No
S00538,10/26/2023,P01786,92,134.87,12408.04,Online,Insurance,,EMP010,0,Yes
S00539,3/23/2022,P01837,41,49.77,2040.57,Clinic,Debit Card,,EMP010,6.17,No
S00540,6/28/2022,P00033,97,101.36,9831.92,Clinic,Insurance,,EMP006,0,Yes
S00541,2/19/2022,P00357,73,65.14,4755.22,Retail,Cash,,EMP018,1.18,No
S00542,8/4/2023,P01492,68,109.5,7446,Retail,Credit Card,,EMP012,0,No
S00543,12/1/2023,P01750,67,81.85,5483.95,Online,Insurance,,EMP047,0,Yes
S00544,2/20/2023,P01994,75,62.79,4709.25,Wholesale,Debit Card,,EMP041,0,No
S00545,9/26/2022,P00152,18,128.17,2307.06,Clinic,Insurance,,EMP009,10.43,Yes
S00546,9/10/2022,P01609,85,98.75,8393.75,Wholesale,Cash,,EMP021,0,No
S00547,1/4/2023,P00481,33,8.27,272.91,Hospital,Cash,,EMP043,19.63,No
S00548,11/11/2023,P01497,54,53.61,2894.94,Hospital,Credit Card,,EMP038,0,No
S00549,4/22/2022,P01682,15,192.82,2892.3,Clinic,Insurance,,EMP049,0,Yes
S00550,5/17/2023,P00411,20,205.72,4114.4,Online,Debit Card,,EMP012,0,No
S00551,10/25/2023,P00035,73,30.6,2233.8,Online,Cash,,EMP006,3.27,No
S00552,6/16/2022,P00009,62,9.58,593.96,Wholesale,Debit Card,,EMP007,0,No
S00553,1/29/2022,P00459,22,16.33,359.26,Retail,Cash,,EMP035,0,No
S00554,7/12/2022,P01447,90,116.25,10462.5,Wholesale,Insurance,,EMP021,15.66,Yes
S00555,8/30/2022,P00376,5,15.47,77.35,Wholesale,Cash,,EMP036,0,No
S00556,1/24/2023,P01213,23,34.97,804.31,Retail,Cash,RX-7848,EMP043,0,No
S00557,9/8/2023,P01520,85,10.44,887.4,Clinic,Cash,,EMP007,0,No
S00558,7/21/2022,P00564,79,128.81,10175.99,Wholesale,Insurance,,EMP028,0,Yes
S00559,9/15/2023,P01863,36,27.75,999,Clinic,Cash,,EMP046,0,No
S00560,1/1/2022,P00569,26,93.44,2429.44,Wholesale,Cash,,EMP018,0,No
S00561,1/15/2023,P01870,56,122.67,6869.52,Clinic,Cash,,EMP028,0,No
S00562,9/9/2022,P00135,68,34.27,2330.36,Retail,Insurance,RX-3283,EMP023,0,Yes
S00563,5/6/2023,P00451,9,110.37,993.33,Online,Credit Card,,EMP037,10.2,No
S00564,7/31/2023,P01188,70,184.47,12912.9,Hospital,Insurance,,EMP049,0,Yes
S00565,11/26/2022,P00714,25,38.88,972,Online,Debit Card,,EMP046,0,No
S00566,11/14/2023,P01929,25,89.05,2226.25,Online,Cash,,EMP048,0,No
S00567,11/22/2022,P01926,83,15.36,1274.88,Hospital,Insurance,,EMP009,0,Yes
S00568,8/21/2023,P01930,43,56.09,2411.87,Retail,Cash,RX-7304,EMP049,0,No
S00569,4/7/2023,P00701,15,71.05,1065.75,Hospital,Insurance,,EMP045,0,Yes
S00570,3/21/2023,P01597,34,74.87,2545.58,Clinic,Cash,,EMP016,0,No
S00571,11/7/2022,P00914,69,14.96,1032.24,Retail,Debit Card,,EMP001,0,No
S00572,11/25/2022,P01155,7,28.03,196.21,Wholesale,Insurance,,EMP001,0,Yes
S00573,5/25/2023,P00178,90,27.42,2467.8,Clinic,Cash,,EMP039,0,No
S00574,4/8/2023,P01951,42,89.4,3754.8,Online,Credit Card,,EMP049,5.23,No
S00575,8/13/2023,P00778,7,14.67,102.69,Clinic,Insurance,,EMP033,1.76,Yes
S00576,8/28/2022,P00610,9,31.93,287.37,Online,Debit Card,,EMP044,0,No
S00577,6/30/2023,P01296,81,7.87,637.47,Wholesale,Debit Card,,EMP012,0,No
S00578,11/30/2023,P01314,15,98.76,1481.4,Online,Cash,,EMP041,0,No
S00579,8/1/2022,P01896,62,34.07,2112.34,Clinic,Cash,,EMP006,0,No
S00580,11/25/2023,P01539,5,108.49,542.45,Hospital,Credit Card,,EMP043,0.6,No
S00581,12/25/2023,P00048,32,136.12,4355.84,Clinic,Credit Card,,EMP039,0,No
S00582,6/29/2022,P01798,81,112.82,9138.42,Online,Insurance,,EMP046,7.46,Yes
S00583,2/12/2023,P00254,47,20.26,952.22,Hospital,Insurance,,EMP047,0,Yes
S00584,5/29/2022,P01345,84,143.18,12027.12,Retail,Cash,,EMP027,5.19,No
S00585,4/17/2022,P00494,6,37.22,223.32,Wholesale,Cash,,EMP010,0,No
S00586,1/6/2022,P01116,97,70.82,6869.54,Retail,Credit Card,,EMP003,0,No
S00587,7/11/2022,P01181,27,92.35,2493.45,Online,Credit Card,,EMP006,0,No
